0	1
precipitate	DEF
form	RES
by	O
chemical	MET
reaction	DEF
between	RES
concrete	ELE
and	O
corrosion	CAU
inhibitor	CAU
add	CAU
deice	CAU
salt	CAU
be	O
identify	O
by	O
use	O
chemical	MET
analysis	MET
and	O
ray	MET
diffraction	MET
method	MET
the	O
distribution	DEF
of	O
cl−	CAU
so42−	CAU
and	O
po43−	CAU
in	O
concrete	ELE
slab	ELE
ponded	RES
with	RES
corrosion	CAU
inhibitor	CAU
add	CAU
deice	CAU
salt	CAU
be	O
determine	O
by	O
chemical	MET
analysis	MET
of	O
powder	ELE
sample	ELE
obtain	RES
from	O
the	O
slab	ELE
the	O
major	CAU
precipitate	DEF
be	O
calcium	CAU
and	O
or	O
magnesium	CAU
phosphate	CAU
as	O
major	CAU
chemical	CAU
compound	CAU
and	O
gypsum	CAU
as	O
minor	CAU
component	ELE
high	CAU
concentration	CAU
of	O
phosphate	CAU
be	O
observe	O
at	O
the	O
top	CAU
portion	ELE
the	O
corrode	CAU
sample	ELE
be	O
monitor	RES
use	O
an	O
elastic	CAU
wave	MET
base	MET
non	MET
destructive	MET
test	MET
technique	MET
know	O
as	O
the	O
ultrasonic	MET
guide	MET
wave	MET
technique	MET
two	O
mode	MET
surface	MET
seek	MET
mode	MET
at	O
mhz	O
and	O
at	O
mhz	O
be	O
use	O
the	O
variation	DEF
in	O
surface	ELE
seek	MET
mode	MET
and	O
core	ELE
seek	MET
mode	MET
signal	MET
amplitude	DEF
indicate	O
that	O
corrosion	DEF
impediment	DEF
offer	O
by	O
active	CAU
protection	CAU
be	O
superior	RES
from	O
the	O
mass	DEF
loss	DEF
measurement	DEF
the	O
sample	ELE
protect	CAU
actively	RES
after	RES
and	O
day	O
underwent	O
and	O
the	O
corrosion	DEF
performance	DEF
of	O
the	O
coating	CAU
be	O
evaluate	RES
use	O
linear	MET
polarization	MET
ac	MET
impedance	MET
and	O
salt	CAU
spray	CAU
technique	MET
it	O
appear	O
that	O
the	O
coat	CAU
prepare	O
use	O
the	O
hp	MET
hvof	MET
process	MET
be	O
far	O
superior	RES
in	O
term	O
of	O
polarization	DEF
resistance	DEF
performance	DEF
than	RES
that	O
prepare	O
use	O
the	O
twea	MET
process	MET
the	O
former	O
process	MET
produce	RES
dense	CAU
low	CAU
oxide	CAU
content	CAU
coat	CAU
while	O
the	O
latter	O
produce	RES
relatively	O
porous	CAU
coating	CAU
additionally	O
the	O
effect	RES
of	O
typical	CAU
environmental	CAU
factor	CAU
on	O
chloride	CAU
diffusion	DEF
be	O
investigate	RES
these	O
result	RES
demonstrate	O
that	O
two	MET
dimensional	MET
2d	MET
chloride	CAU
ingress	DEF
into	O
concrete	ELE
be	O
more	RES
severe	RES
than	RES
that	O
in	O
one	CAU
dimension	MET
1d	O
time	CAU
to	CAU
corrosion	DEF
initiation	DEF
decrease	RES
with	RES
the	O
decrease	RES
distance	CAU
from	O
coastline	CAU
and	O
the	O
increase	RES
temperature	CAU
and	O
number	CAU
of	O
freeze	CAU
thaw	CAU
cycle	CAU
furthermore	O
compare	RES
with	RES
the	O
result	RES
under	O
the	O
mean	CAU
monthly	CAU
temperature	CAU
time	CAU
to	CAU
corrosion	DEF
initiation	DEF
be	O
underestimate	RES
under	O
the	O
mean	CAU
annual	CAU
temperature	CAU
comparison	O
be	O
make	O
between	RES
the	O
bond	DEF
strength	DEF
value	DEF
predict	RES
by	O
the	O
ann	MET
model	MET
linear	MET
non	RES
linear	MET
statistical	MET
regression	MET
equation	MET
and	O
other	CAU
analytical	MET
equation	MET
available	O
in	O
the	O
literature	O
the	O
model	MET
result	RES
indicate	O
that	O
the	O
bond	DEF
strength	DEF
be	O
predominantly	RES
affect	RES
by	O
the	O
level	CAU
of	O
corrosion	DEF
in	O
comparison	O
to	O
the	O
other	CAU
parameter	CAU
moreover	O
the	O
ann	MET
softplu	MET
model	MET
with	RES
mean	DEF
square	DEF
error	DEF
of	O
and	O
coefficient	DEF
of	O
determination	DEF
r2	DEF
of	O
demonstrate	O
more	RES
accurate	RES
prediction	DEF
of	O
the	O
bond	DEF
strength	DEF
in	O
comparison	RES
to	O
the	O
ann	MET
sigmoid	MET
ann	MET
relu	MET
three	O
iron	CAU
oxide	CAU
phase	CAU
magnetite	CAU
goethite	CAU
and	O
lepidocrocite	CAU
be	O
detect	RES
throughout	O
the	O
initiation	DEF
and	O
propagation	DEF
stage	MET
of	O
corrosion	DEF
in	O
the	O
laboratory	MET
the	O
corrosion	DEF
product	DEF
obtain	RES
for	O
each	O
study	O
period	CAU
behave	RES
as	O
colloidal	CAU
material	ELE
demonstrate	O
all	O
the	O
characteristic	DEF
of	O
shear	DEF
thin	DEF
material	ELE
as	O
result	RES
of	O
chemical	CAU
and	O
particle	CAU
disintegration	DEF
the	O
viscosity	DEF
of	O
corrosion	DEF
product	DEF
decrease	RES
with	RES
the	O
apply	O
shear	DEF
rate	DEF
in	O
addition	O
the	O
experimental	MET
datum	MET
show	O
that	O
the	O
density	DEF
and	O
particle	CAU
size	CAU
of	O
corrosion	DEF
product	DEF
decrease	RES
with	RES
time	CAU
these	O
result	RES
can	O
be	O
use	O
to	O
understand	O
the	O
progress	RES
of	O
corrosion	DEF
damage	DEF
moreover	O
the	O
semi	CAU
quantitative	CAU
carbon	CAU
amount	CAU
inside	O
the	O
pit	ELE
be	O
time	RES
high	RES
than	RES
on	O
the	O
steel	ELE
surface	ELE
dft	MET
ab	MET
initio	MET
calculation	MET
indicate	O
that	O
the	O
urtica	MET
dioica	CAU
extract	CAU
can	O
be	O
adsorb	RES
at	O
the	O
fe2o3	CAU
surface	ELE
with	RES
charge	DEF
transfer	DEF
of	O
about	O
−0	O
due	O
to	O
bind	DEF
of	O
and	O
contain	CAU
adsorbate	CAU
all	O
result	RES
suggest	O
the	O
presence	O
of	O
organic	CAU
molecule	CAU
relate	O
to	O
the	O
nettles	ELE
extract	CAU
on	O
steel	ELE
surface	ELE
under	O
those	O
test	MET
solution	CAU
the	O
nettles	ELE
extract	CAU
be	O
able	O
to	O
precipitate	RES
on	O
the	O
pit	ELE
hinder	RES
the	O
development	DEF
of	O
the	O
the	O
result	RES
show	O
that	O
for	O
non	CAU
treat	CAU
steel	ELE
reinforcement	ELE
the	O
charge	DEF
transfer	DEF
resistance	DEF
rt	DEF
decrease	RES
considerably	RES
with	RES
time	CAU
indicate	O
very	O
advance	RES
state	MET
of	O
corrosion	DEF
after	RES
month	O
corrosion	CAU
test	MET
in	O
contrast	O
for	O
pre	CAU
treat	CAU
steel	ELE
rebar	ELE
this	O
resistance	DEF
remain	RES
high	RES
reflect	O
the	O
effectiveness	DEF
of	O
the	O
pre	CAU
treatment	CAU
method	MET
against	RES
corrosion	DEF
the	O
corrosion	DEF
rate	DEF
evaluate	RES
from	O
the	O
charge	DEF
transfer	DEF
resistance	DEF
at	O
month	O
corrosion	CAU
in	O
chloride	CAU
contain	CAU
medium	CAU
be	O
μm	O
year−1	O
the	O
prediction	DEF
be	O
find	O
to	O
be	O
accurate	RES
and	O
unbiased	RES
when	O
compare	RES
with	RES
the	O
experimental	MET
result	RES
then	O
the	O
propose	O
bond	DEF
model	MET
be	O
employ	O
in	O
the	O
nonlinear	CAU
finite	MET
element	MET
model	MET
of	O
intact	CAU
and	O
corrode	CAU
rc	ELE
beam	ELE
to	O
investigate	RES
the	O
importance	O
of	O
steel	ELE
concrete	ELE
bond	DEF
model	MET
on	O
evaluate	RES
flexural	DEF
behavior	DEF
of	O
the	O
beam	ELE
lastly	O
the	O
minimum	CAU
require	RES
development	DEF
length	CAU
for	O
give	O
corrosion	DEF
level	DEF
be	O
calculate	O
and	O
its	O
sufficiency	DEF
be	O
investigate	RES
through	O
numerical	MET
analysis	MET
it	O
be	O
estimate	O
that	O
after	RES
year	O
most	O
rebar	ELE
embed	RES
in	O
concrete	ELE
be	O
either	RES
still	O
passive	CAU
or	O
free	RES
from	O
actively	CAU
propagate	CAU
corrosion	DEF
hence	O
it	O
be	O
conclude	O
that	O
most	O
of	O
the	O
original	CAU
concrete	ELE
and	O
coat	CAU
could	O
be	O
preserve	RES
without	RES
far	O
protection	DEF
however	O
this	O
repair	MET
strategy	MET
could	O
be	O
compromise	RES
by	O
the	O
risk	DEF
of	O
loss	DEF
of	O
adhesion	DEF
of	O
the	O
coat	CAU
to	O
the	O
underlie	CAU
concrete	ELE
and	O
this	O
crucial	O
aspect	O
should	O
be	O
well	RES
investigate	RES
in	O
the	O
design	MET
of	O
the	O
repair	DEF
work	O
such	O
structure	ELE
greatly	RES
improve	RES
the	O
conductive	DEF
network	DEF
of	O
cnt	CAU
cb	CAU
composite	ELE
for	O
lithium	CAU
ion	CAU
battery	ELE
furthermore	O
this	O
one	MET
pot	MET
ball	ELE
mill	MET
method	MET
be	O
simple	O
continuous	CAU
and	O
much	O
suitable	RES
for	O
industrial	MET
production	DEF
when	O
the	O
ratio	DEF
of	O
multi	CAU
wall	CAU
carbon	CAU
nanotube	ELE
to	O
carbon	CAU
black	CAU
be	O
the	O
cnt	CAU
cb	CAU
composite	ELE
have	O
the	O
cycle	DEF
performance	DEF
with	RES
reversible	CAU
capacity	DEF
of	O
mah	O
g−1	O
and	O
capacity	DEF
retention	DEF
of	O
after	RES
cycle	O
in	O
addition	O
conventional	MET
pull	MET
out	MET
test	MET
and	O
tensile	DEF
test	MET
be	O
conduct	O
for	O
comparative	MET
assessment	DEF
of	O
the	O
bond	DEF
slip	DEF
behaviour	DEF
and	O
mechanical	MET
property	DEF
of	O
the	O
reinforce	ELE
bar	ELE
numerical	MET
model	MET
simulation	MET
be	O
carry	O
out	O
with	RES
the	O
open	MET
source	MET
finite	MET
element	MET
analysis	MET
platform	MET
opensee	MET
to	O
predict	RES
the	O
nonlinear	DEF
response	DEF
of	O
stainless	ELE
steel	ELE
reinforce	ELE
concrete	ELE
column	ELE
and	O
the	O
result	RES
be	O
compare	RES
with	RES
the	O
measure	MET
experimental	MET
performance	DEF
datum	MET
the	O
force	DEF
displacement	DEF
global	CAU
response	DEF
and	O
the	O
dissipate	DEF
energy	DEF
evolution	DEF
of	O
the	O
test	MET
column	ELE
from	O
the	O
experimental	MET
and	O
numerical	MET
model	MET
be	O
present	O
and	O
compare	RES
this	O
paper	O
describe	O
some	O
of	O
the	O
pitfall	DEF
the	O
author	O
have	O
encounter	O
in	O
their	O
own	O
work	O
and	O
have	O
therefore	O
analyse	O
and	O
quantify	O
together	O
with	RES
other	O
which	O
have	O
appear	O
in	O
the	O
literature	O
the	O
result	RES
show	O
that	O
the	O
effect	RES
of	O
load	DEF
amplitude	DEF
and	O
vehicle	ELE
load	DEF
frequency	DEF
on	O
the	O
prediction	DEF
result	RES
be	O
clarify	O
the	O
deterioration	DEF
of	O
corrode	CAU
pc	ELE
beam	ELE
be	O
more	RES
sensitive	RES
to	O
load	DEF
amplitude	DEF
than	RES
load	DEF
frequency	DEF
with	RES
the	O
corrosion	CAU
rate	DEF
of	O
strand	ELE
increase	RES
to	O
the	O
failure	DEF
mode	MET
of	O
pre	CAU
corrode	CAU
pc	ELE
beam	ELE
change	RES
from	O
the	O
brittle	DEF
fracture	DEF
of	O
steel	ELE
bar	ELE
to	O
the	O
brittle	DEF
fracture	DEF
of	O
strand	ELE
fatigue	DEF
failure	DEF
be	O
cause	O
by	O
the	O
sudden	CAU
brittle	DEF
fracture	DEF
of	O
longitudinal	CAU
steel	ELE
bar	ELE
for	O
naturally	CAU
corrode	CAU
beam	ELE
the	O
propose	O
method	MET
provide	O
satisfactory	O
result	RES
for	O
evaluate	RES
the	O
damage	DEF
accumulation	DEF
of	O
pc	ELE
beam	ELE
with	RES
corrode	CAU
strand	ELE
or	O
steel	ELE
the	O
result	RES
show	O
that	O
the	O
steel	ELE
in	O
the	O
blend	CAU
cement	ELE
initially	RES
have	O
relatively	O
high	CAU
corrosion	DEF
activity	DEF
which	O
later	RES
decrease	RES
compare	RES
to	O
the	O
opc	ELE
this	O
stabilisation	DEF
be	O
presumably	O
due	O
to	O
the	O
beneficial	RES
change	RES
to	O
the	O
pore	ELE
structure	ELE
carbonation	DEF
have	O
significant	RES
impact	RES
on	O
the	O
corrosion	DEF
with	RES
carbonate	CAU
mortar	ELE
reveal	RES
shallower	CAU
damage	DEF
over	O
large	RES
surface	ELE
area	CAU
this	O
effect	RES
be	O
more	RES
pronounce	O
for	O
blend	CAU
cement	ELE
that	O
exhibit	O
great	RES
susceptibility	DEF
to	O
carbonation	DEF
statistical	MET
treatment	MET
of	O
the	O
result	RES
of	O
chloride	CAU
threshold	CAU
be	O
make	O
result	RES
indicate	O
that	O
two	O
region	CAU
of	O
potential	DEF
be	O
identify	O
the	O
region	CAU
of	O
potential	DEF
more	RES
positive	CAU
to	O
−200mv	O
sce	CAU
the	O
mean	DEF
value	DEF
of	O
chloride	CAU
threshold	DEF
for	O
probability	DEF
of	O
corrosion	DEF
vary	O
between	RES
and	O
for	O
free	CAU
chloride	CAU
and	O
and	O
for	O
total	CAU
chloride	CAU
the	O
low	RES
limit	DEF
of	O
chloride	CAU
for	O
corrosion	DEF
initiation	DEF
from	O
normal	CAU
distribution	DEF
characteristic	DEF
value	DEF
be	O
currently	O
cement	ELE
composite	ELE
be	O
not	RES
able	O
to	O
carry	O
out	O
prolong	CAU
acidic	CAU
attack	DEF
in	O
sewerage	ELE
system	ELE
ph	CAU
which	O
stimulate	RES
the	O
urgent	O
need	O
for	O
improve	RES
research	O
the	O
purpose	O
of	O
this	O
research	O
article	O
be	O
to	O
provide	O
an	O
in	MET
depth	MET
analysis	MET
of	O
how	O
the	O
biogenic	CAU
sulfuric	CAU
acid	CAU
bsa	CAU
attack	DEF
initiate	RES
and	O
propagate	RES
concrete	ELE
deterioration	DEF
at	O
various	O
level	CAU
of	O
the	O
process	MET
involve	O
additionally	O
the	O
article	O
present	O
some	O
of	O
the	O
previous	O
case	CAU
study	O
and	O
preservation	DEF
measure	MET
adopt	O
to	O
reduce	RES
concrete	ELE
corrosion	DEF
in	O
wastewater	ELE
sewerage	ELE
system	ELE
with	RES
the	O
propose	O
repair	MET
method	MET
the	O
hpfrcc	ELE
patch	CAU
layer	ELE
allow	O
only	RES
very	O
fine	CAU
crack	DEF
to	O
be	O
form	RES
in	O
service	CAU
condition	CAU
the	O
strength	DEF
of	O
beam	ELE
deteriorate	RES
by	O
rebar	ELE
corrosion	CAU
could	O
be	O
recover	RES
use	O
hpfrcc	ELE
patch	CAU
if	O
the	O
amount	CAU
of	O
corrosion	DEF
be	O
less	RES
than	RES
it	O
be	O
also	O
clarify	O
that	O
combine	RES
use	O
of	O
fiber	ELE
net	ELE
with	RES
hpfrcc	ELE
patch	CAU
improve	RES
the	O
dispersibility	DEF
of	O
fine	CAU
crack	DEF
in	O
the	O
hpfrcc	ELE
layer	ELE
in	O
the	O
second	CAU
test	MET
phase	MET
the	O
gpr	MET
datum	MET
be	O
collect	O
inside	O
the	O
environmental	CAU
chamber	MET
at	O
an	O
interval	CAU
of	O
relative	DEF
humidity	MET
rh	DEF
be	O
set	O
at	O
three	O
level	CAU
of	O
and	O
respectively	O
while	O
the	O
temperature	CAU
be	O
vary	RES
between	RES
°c	O
and	O
°c	O
the	O
test	MET
result	RES
from	O
the	O
first	CAU
test	MET
phase	MET
show	O
that	O
the	O
gpr	MET
signal	DEF
develop	RES
at	O
an	O
exponential	RES
rate	DEF
during	O
the	O
first	O
three	O
month	O
in	O
addition	O
result	RES
from	O
the	O
second	CAU
test	MET
phase	MET
reveal	RES
that	O
both	RES
the	O
add	RES
chloride	CAU
and	O
the	O
rust	DEF
on	O
the	O
surface	ELE
of	O
steel	ELE
reinforcement	ELE
reduce	RES
the	O
amplitude	DEF
of	O
rebar	ELE
reflection	DEF
regard	O
base	O
on	O
xiang	MET
an	MET
subsea	CAU
tunnel	ELE
the	O
effect	RES
of	O
steel	ELE
arch	ELE
frame	ELE
corrosion	DEF
on	O
the	O
support	ELE
system	MET
be	O
study	O
first	O
the	O
accelerate	RES
corrosion	DEF
test	MET
and	O
push	MET
out	MET
test	MET
be	O
carry	O
out	O
the	O
bond	DEF
slip	DEF
degradation	DEF
constitutive	DEF
model	MET
between	RES
corrode	CAU
shape	CAU
steel	ELE
and	O
concrete	ELE
be	O
propose	O
base	O
on	O
damage	DEF
variable	MET
then	O
the	O
degradation	DEF
constitutive	DEF
model	MET
be	O
introduce	O
into	O
ansys	MET
to	O
simulate	RES
the	O
influence	RES
of	O
corrode	CAU
shape	CAU
steel	ELE
on	O
the	O
overall	O
mechanical	MET
behavior	DEF
and	O
safety	DEF
of	O
the	O
subsea	ELE
tunnel	ELE
result	RES
of	O
model	MET
indicate	O
that	O
with	RES
the	O
increase	RES
of	O
corrosion	DEF
ratio	DEF
the	O
internal	CAU
the	O
result	RES
show	O
that	O
the	O
efficiency	DEF
of	O
the	O
apply	O
current	CAU
be	O
between	RES
and	O
regardless	RES
of	O
the	O
apply	O
current	CAU
density	CAU
the	O
water	CAU
cement	ELE
ratio	CAU
and	O
the	O
mortar	ELE
cover	ELE
depth	CAU
of	O
the	O
specimen	ELE
the	O
result	RES
show	O
the	O
applicability	O
of	O
the	O
gamma	MET
ray	MET
radiography	MET
technique	MET
to	O
detect	RES
localize	CAU
corrosion	DEF
of	O
steel	ELE
rebar	ELE
in	O
laboratory	MET
specimen	ELE
cathodically	CAU
phosphate	CAU
mild	CAU
steel	ELE
rebar	ELE
have	O
be	O
study	O
in	O
alkaline	CAU
solution	CAU
with	RES
and	O
without	RES
chloride	CAU
simulate	RES
the	O
concrete	ELE
pore	ELE
solution	CAU
for	O
these	O
condition	CAU
the	O
result	RES
show	O
that	O
the	O
slow	CAU
dissolution	DEF
of	O
the	O
coat	CAU
generate	RES
the	O
formation	DEF
of	O
calcium	CAU
hydroxyzincate	CAU
can	CAU
zn	CAU
oh	CAU
2h2o	O
after	RES
long	CAU
immersion	CAU
time	CAU
in	O
alkaline	CAU
solution	CAU
with	RES
and	O
without	RES
cl−	CAU
the	O
coat	CAU
be	O
dense	CAU
and	O
provide	O
an	O
effective	RES
corrosion	DEF
resistance	DEF
compare	RES
to	O
mild	CAU
steel	ELE
rebar	ELE
the	O
computational	MET
method	MET
integrate	RES
particle	MET
swarm	MET
optimization	MET
into	O
boundary	MET
element	MET
method	MET
to	O
carry	O
out	O
inverse	MET
analysis	MET
the	O
effectiveness	DEF
of	O
the	O
approach	O
be	O
test	MET
for	O
an	O
rc	ELE
column	ELE
of	O
local	CAU
build	ELE
affect	RES
by	O
the	O
indian	CAU
ocean	CAU
tsunami	CAU
the	O
half	MET
cell	MET
potential	DEF
survey	MET
be	O
use	O
to	O
find	O
the	O
general	O
location	CAU
of	O
the	O
corrosion	DEF
in	O
the	O
rc	ELE
the	O
computational	MET
inverse	MET
analysis	MET
be	O
then	O
use	O
to	O
diagnose	RES
the	O
location	CAU
and	O
size	CAU
of	O
the	O
corrosion	DEF
base	O
on	O
the	O
acquire	CAU
field	MET
datum	MET
the	O
actual	CAU
corrosion	DEF
location	CAU
and	O
size	CAU
be	O
then	O
confirm	O
by	O
break	RES
up	RES
the	O
rc	ELE
column	ELE
it	O
be	O
find	O
that	O
the	O
approach	O
be	O
able	O
to	O
diagnose	RES
the	O
fibre	CAU
at	O
low	CAU
dosage	CAU
0vol	O
do	O
not	RES
significantly	RES
affect	RES
the	O
compressive	DEF
and	O
flexural	DEF
strength	DEF
of	O
concrete	ELE
but	O
greatly	RES
enhance	RES
its	O
toughness	DEF
the	O
result	RES
from	O
corrosion	DEF
test	MET
show	O
tendency	RES
of	O
an	O
early	CAU
initiation	DEF
of	O
corrosion	DEF
with	RES
increase	RES
crack	DEF
width	CAU
while	O
small	CAU
improvement	RES
be	O
observe	O
by	O
the	O
addition	DEF
of	O
fibre	ELE
in	O
term	O
of	O
delay	CAU
corrosion	DEF
initiation	DEF
the	O
beam	ELE
be	O
shear	DEF
deficient	RES
and	O
test	MET
in	O
flexure	DEF
the	O
shear	DEF
resistance	DEF
of	O
functionally	CAU
grade	CAU
deep	ELE
beam	ELE
be	O
compare	RES
with	RES
beam	ELE
have	O
fiber	ELE
in	O
full	CAU
depth	CAU
and	O
without	RES
fiber	ELE
the	O
test	MET
result	RES
reveal	RES
the	O
significance	RES
of	O
the	O
hybrid	DEF
system	MET
of	O
rebar	ELE
which	O
be	O
find	O
to	O
effectively	RES
improve	RES
the	O
structural	MET
capacity	DEF
of	O
concrete	ELE
beam	ELE
and	O
increase	RES
the	O
load	DEF
require	RES
to	O
initiate	RES
crack	DEF
in	O
addition	O
the	O
mix	DEF
of	O
fiber	ELE
in	O
concrete	ELE
enhance	RES
the	O
deep	CAU
beam	ELE
shear	DEF
capacity	DEF
by	O
for	O
fiber	ELE
and	O
for	O
fiber	ELE
the	O
increase	RES
in	O
the	O
shear	DEF
resistance	DEF
of	O
concrete	ELE
deep	ELE
beam	ELE
be	O
not	RES
influence	RES
by	O
the	O
use	O
of	O
in	O
addition	O
the	O
machine	MET
learn	MET
algorithm	MET
be	O
adopt	O
to	O
greatly	RES
enhance	RES
the	O
computational	MET
efficiency	DEF
in	O
uncertainty	DEF
quantification	MET
the	O
develop	RES
approach	O
be	O
apply	O
to	O
model	MET
the	O
report	MET
experiment	MET
on	O
both	RES
microcell	CAU
and	O
non	CAU
uniform	CAU
macrocell	CAU
corrosion	CAU
under	O
various	O
exposure	CAU
condition	CAU
it	O
be	O
show	O
that	O
the	O
propose	O
method	MET
be	O
able	O
to	O
precisely	O
predict	RES
the	O
initiation	DEF
and	O
the	O
onset	DEF
of	O
steady	MET
state	MET
corrosion	DEF
while	O
efficiently	RES
handle	O
the	O
design	CAU
randomness	DEF
in	O
model	MET
material	ELE
and	O
exposure	CAU
condition	CAU
furthermore	O
through	O
comparative	MET
study	O
the	O
significance	O
of	O
adopt	O
physics	MET
base	MET
approach	O
for	O
achieve	RES
robust	CAU
stochastic	MET
age	CAU
corrosion	DEF
analysis	MET
and	O
reliability	DEF
assessment	DEF
be	O
discuss	O
this	O
model	MET
take	O
into	O
account	O
oxygen	CAU
reduction	DEF
and	O
oxygen	CAU
diffusion	DEF
through	O
diffusion	DEF
barrier	CAU
iron	CAU
oxide	CAU
and	O
or	O
carbonate	CAU
concrete	ELE
as	O
function	O
of	O
water	CAU
saturation	DEF
degree	DEF
it	O
be	O
demonstrate	O
that	O
corrosion	DEF
rate	DEF
of	O
reinforcement	ELE
embed	RES
in	O
concrete	ELE
with	RES
water	CAU
saturation	DEF
degree	DEF
as	O
low	RES
as	O
could	O
be	O
under	O
oxygen	CAU
diffusion	DEF
control	MET
thus	O
transport	DEF
property	DEF
of	O
concrete	ELE
aqueous	CAU
and	O
gaseous	CAU
phase	CAU
dissolve	CAU
specie	CAU
be	O
key	O
parameter	CAU
that	O
must	O
be	O
take	O
into	O
account	O
to	O
model	MET
electrochemical	MET
process	MET
on	O
the	O
reinforcement	ELE
they	O
reveal	O
high	CAU
potential	DEF
in	O
efficient	CAU
seismic	MET
strengthen	DEF
of	O
masonry	ELE
as	O
well	O
as	O
reinforce	ELE
concrete	ELE
member	ELE
bar	ELE
or	O
rope	ELE
may	O
also	O
be	O
use	O
as	O
internal	CAU
reinforcement	ELE
the	O
chapter	O
provide	O
the	O
basic	O
framework	MET
and	O
up	O
to	O
date	O
knowledge	O
in	O
order	O
to	O
favour	O
far	O
development	DEF
of	O
natural	CAU
fibre	ELE
rebar	ELE
cementitious	ELE
composite	ELE
it	O
highlight	O
their	O
potential	DEF
for	O
broad	O
use	O
as	O
reliable	O
and	O
sustainable	RES
alternative	DEF
green	MET
structural	MET
and	O
build	ELE
material	ELE
cycling	MET
polarization	MET
curve	DEF
be	O
perform	O
which	O
show	O
that	O
dss	MET
do	O
not	RES
develop	RES
any	O
pit	DEF
but	O
ldss	MET
do	O
finally	O
specimen	ELE
be	O
load	CAU
until	O
failure	DEF
fracture	DEF
surface	ELE
analysis	MET
detect	RES
combination	RES
of	O
ductile	DEF
and	O
brittle	DEF
fracture	DEF
mode	MET
in	O
ldss	MET
even	O
if	O
ldss	MET
show	O
worse	RES
scc	CAU
performance	DEF
it	O
be	O
enough	O
to	O
ensure	O
the	O
nominal	CAU
service	DEF
life	MET
of	O
reinforce	ELE
concrete	ELE
structure	ELE
with	RES
lower	RES
cost	DEF
the	O
corrosion	DEF
of	O
reinforcement	ELE
concrete	ELE
and	O
reinforce	ELE
area	CAU
decrease	RES
reinforce	ELE
bite	DEF
force	DEF
weaken	RES
lead	O
to	O
significant	RES
long	CAU
term	CAU
operation	DEF
structure	ELE
safety	DEF
hazard	DEF
on	O
the	O
assumption	O
that	O
under	O
the	O
rebar	ELE
corrosion	CAU
quantity	CAU
with	RES
run	CAU
time	CAU
the	O
structure	ELE
of	O
the	O
bear	DEF
capacity	DEF
of	O
growth	DEF
will	O
no	RES
long	RES
meet	O
the	O
requirement	DEF
of	O
the	O
engineering	O
specification	MET
analysis	MET
and	O
study	O
of	O
the	O
cause	O
of	O
crack	DEF
in	O
the	O
future	O
for	O
terminal	CAU
maintenance	DEF
and	O
reinforcement	ELE
of	O
operation	DEF
management	MET
and	O
provide	O
scientific	MET
basis	O
for	O
similar	O
project	O
offer	O
useful	O
reference	MET
use	O
numerical	MET
simulation	MET
more	RES
extensive	O
range	CAU
of	O
repair	ELE
mortar	ELE
resistivity	DEF
and	O
the	O
drive	DEF
force	DEF
have	O
be	O
apply	O
to	O
evaluate	RES
their	O
effect	RES
on	O
the	O
control	MET
factor	DEF
of	O
the	O
macro	CAU
cell	CAU
current	CAU
as	O
demonstrate	O
in	O
the	O
experimental	MET
result	RES
despite	RES
the	O
change	RES
in	O
resistivity	DEF
of	O
the	O
repair	ELE
mortar	ELE
cathodic	CAU
polarization	DEF
resistance	DEF
be	O
always	RES
control	O
the	O
macro	CAU
cell	CAU
current	CAU
an	O
ohmic	DEF
drop	DEF
of	O
approximately	O
will	O
have	O
the	O
low	RES
contribution	DEF
to	O
control	MET
macro	CAU
cell	CAU
current	CAU
in	O
addition	O
simulation	MET
result	RES
illustrate	O
that	O
by	O
increase	RES
the	O
resistivity	DEF
of	O
the	O
repair	ELE
mortar	ELE
to	O
and	O
the	O
drive	DEF
force	DEF
to	O
mv	O
the	O
ohmic	DEF
drop	DEF
contribution	DEF
this	O
paper	O
present	O
new	O
methodology	MET
for	O
the	O
corrosion	DEF
reliability	DEF
analysis	MET
of	O
reinforce	ELE
concrete	ELE
component	ELE
where	O
the	O
corrosion	DEF
loss	DEF
be	O
estimate	RES
employ	O
bayesian	MET
update	O
use	O
field	MET
measurement	MET
which	O
also	O
incorporate	O
instrument	MET
bias	DEF
and	O
error	DEF
in	O
the	O
ndt	MET
evaluation	DEF
base	O
on	O
compile	O
experimental	MET
result	RES
the	O
update	O
model	MET
provide	O
significantly	O
improve	RES
